Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Yearly_IncomeK,Weighted_education_rank,Number_of_valued_Kneset_members,Overall_happiness_score,index_col,Will_vote_only_large_party_int,Most_Important_Issue_Environment,Most_Important_Issue_Social,Most_Important_Issue_Education,Most_Important_Issue_Healthcare,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Other,Most_Important_Issue_Military
169.97977269999996,464.0788674,504.0453484,74.69833417,12.0,565.369324,1159,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255.51246859999998,407.5252871,441.78662019999996,118.25048229999999,10.0,545.1974164,3463,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64.84293953,437.46244079999997,428.0068659,95.69609351,9.0,492.0134712,889,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
94.3624432,300.8046125,398.25799689999997,242.1881201,10.0,407.1299409,6886,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111.0988469,341.3843955,394.3047118,213.7271726,6.0,403.3102881,3767,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
268.79722089999996,266.7864379,460.8754256,,10.0,649.2050399,3221,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52.98566586,342.4016622,475.4594108,165.51756980000005,6.0,455.7666493,1771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74.61651986,437.083692,440.1085393,159.1916301,10.0,366.5963785,2812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
217.8599576,515.3408,414.3785591,88.64588738,13.0,482.9201268,9828,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
395.565852,150.52354340000005,59.22902253,616.2457437999999,11.0,,6445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18.87670593,397.7048847,371.0972455,170.89313700000002,7.0,546.0896251,2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
532.6736707,463.75628560000007,465.630797,82.60786449,13.0,434.20326510000007,1073,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119.9968689,517.975046,450.4584477,53.21376942,7.0,492.635384,532,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
289.3663602,417.55605299999996,374.22226739999996,174.4240144,13.0,411.6445,9909,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
445.9761511,262.772102,217.1757392,532.1248131,12.0,116.7374547,9875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.26007432,308.66666039999996,514.409115,247.4860424,10.0,656.3114575000002,4655,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46.58148995,408.25388189999995,414.2610727,132.48882,12.0,457.75341940000004,7288,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
266.2898759,390.743378,505.17350760000005,,9.0,515.809745,1009,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69.93458599,349.987531,364.7139805,204.6154877,13.0,467.4201001,2795,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
278.04884269999997,323.9449611,478.12026519999995,256.0834355,10.0,684.6743794,3478,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
127.3946147,288.75226539999994,501.2077972,247.41003519999998,8.0,628.7814481,4618,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
261.1249313,,334.961478,205.48014419999998,8.0,535.4041136,3868,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19.88335777,409.7392752,366.0056924,195.6742283,12.0,610.3944323,435,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,495.2279982,445.39651460000016,74.26683856,9.0,449.8876194,2033,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53.63798174,446.55345489999996,387.17877480000004,142.27591850000005,10.0,568.2442301,5605,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
499.1568535,220.72966659999997,319.252533,342.4976422,14.0,418.49497579999996,9965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.03982019999995,315.4796397,490.1388021000001,247.81245609999996,11.0,665.1242163,5464,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105.7766801,448.52266569999995,379.3062097,135.9764298,10.0,535.674676,936,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.38061207,409.0220421,327.0494733,197.531111,14.0,528.8039288,9666,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.6788662,463.8011395,436.82055760000003,75.82568686,13.0,478.8449686000001,8318,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
517.5581582,723.7624559,705.309395,522.863519,15.0,74.36556158,5020,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,699.0122239,645.6596572000002,247.3865872,9.0,480.570061,7085,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.264346046,363.8579118,381.2114209,201.10997969999997,10.0,411.6833581,7251,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
291.5832779,288.9373186,491.3663001,255.2605449,11.0,643.3036967999999,5296,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.44995279999999,427.7288962,364.9884276,153.2202542,9.0,505.0208709,8732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129.9918227,528.3757446000002,412.58191569999997,99.06565265,11.0,463.0284001,4974,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35.64171332,376.429319,388.7748783,189.8872681,11.0,591.7411232000002,6880,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
77.7613753,693.1223711,635.6227863,237.64724790000002,9.0,471.9567473,2068,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32.22378124,476.8299271000001,539.1976029,45.53391567,13.0,499.8179928,5957,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73.19048392,536.6835312,482.49681569999996,41.04441718,9.0,505.7097517,4506,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.58336977,507.1910516,439.52022930000004,68.75086028,6.0,468.10694589999997,8542,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59.1017371,478.80960020000003,387.9118325,114.11695379999999,13.0,503.14464469999996,3082,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.9865914,332.1302491,395.4773055,218.9762014,8.0,405.9503863,1809,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596.2118787,199.97520219999998,395.5297264,525.6017837,15.0,81.27775591,6352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.44738421,450.6839901000001,488.471614,51.32462049,12.0,508.32130710000007,7347,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75.50103586,318.720348,359.8611576,229.2068937,8.0,505.88155889999996,6970,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68.77016985,324.1879166,390.492727,222.0121665,,420.0770962,1001,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.34849555,440.7193586,551.3623187999998,94.05440019,6.0,448.0967443,397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80.82706069,406.5667832,397.0963815,139.2965246,7.0,490.802116,9618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
639.394559,570.0139651000002,39.76902728,493.82345710000004,11.0,335.23622,6226,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
69.53244065,482.46755310000003,456.68506219999995,76.29855047,6.0,439.6850079,6317,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46.06820196,322.5502485,385.3211377,225.7420341,11.0,579.4972337,7413,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
71.46169802,330.9690495,396.2487891,216.55313999999998,7.0,413.05469289999996,7473,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
247.67896910000002,437.1384775,420.69832510000003,110.0077879,8.0,543.1437915,6090,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390.088492,217.1739011,297.4033926,383.8419101,12.0,662.1685062000001,7809,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
356.68285510000015,502.6805624,550.4282747000002,342.0546523999999,16.0,161.6936464,8609,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155.75694740000003,463.1318807,541.3573932,102.1291565,7.0,414.20563880000003,2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.75197763,334.2448355,381.1554605,223.54304680000004,8.0,408.4975702,2573,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285.39360310000006,424.4237578,500.09230189999994,84.91906026,12.0,461.2770108,1267,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
137.2297446,697.2448745,346.3237972,273.7019984,10.0,388.6857238,7022,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
452.1348358,284.3835797,339.2459595,287.2307731,8.0,600.8425248,7744,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
178.8665505,484.93023250000016,442.62877819999994,89.38190758,13.0,566.8623243,9614,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
463.5487846,218.2755699,,396.75885919999996,12.0,256.49791630000004,4570,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53.31254696,393.3344417,433.0294036,150.7599585,14.0,417.1388935,1077,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92.78830967,465.3068044,440.2115752,103.8104956,13.0,422.55101399999995,4375,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483.03338489999993,242.8273847,527.5392701999998,282.6184225,11.0,386.0833318,2705,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
389.79058510000004,497.8175728,171.20235580000005,571.3881799,12.0,32.69731619,9026,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
254.18634139999998,298.2275363,505.7499759,236.0381306,8.0,622.3470873,8973,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
193.60035280000002,399.88962030000016,348.26895069999995,212.1794591,11.0,390.5663515,9684,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.21348217,459.3425211,420.9799558,101.2448567,15.0,548.5110609,505,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.05157904,430.1879071,457.4662103,87.39323729,14.0,530.8986462,7845,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
207.8024814,427.30837139999994,425.93261550000005,108.7632645,10.0,532.5483853000002,8761,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
417.7060943,240.6255003,238.66776869999998,377.4517465,11.0,416.93282989999994,7072,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238.3762017,281.13159110000004,517.134374,259.8763755,16.0,639.0638822999998,4464,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
359.7609398,222.81932319999999,597.1861127999998,350.303404,14.0,309.11205710000013,1858,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52.59260219,321.0162231,369.1763075,243.60772310000002,10.0,399.03123339999996,3372,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
392.6102969,266.6386712,340.4270727,340.41897860000006,10.0,689.6419047999997,3684,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
90.05230470000002,378.5751034,521.5952683999999,143.64686890000004,9.0,426.3517698,3846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
200.781621,315.42397989999995,383.73771489999996,223.5678505,9.0,548.9628187999998,4941,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42.57950784,663.6722649000002,637.0874896,214.41468509999999,8.0,480.19931619999994,2360,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0784062,273.7356503,487.1924507,268.8411354,12.0,644.6235347999999,3328,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
500.9784235,478.9581074,422.7989259,95.19231859,14.0,448.43634580000014,2462,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578.9365131,476.133275,363.05454100000003,197.89997749999998,11.0,359.14290289999997,1518,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.35371799999999,253.1753054,370.9848988,280.16419080000003,5.0,469.5919819,1427,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,537.1037531000002,296.2489434,235.3905121,14.0,388.1183141,8817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
324.7280398,521.5974336,498.8432735,97.7267828,8.0,404.6966059,9398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
263.9506574,455.49016409999996,379.9222549,137.06176230000003,11.0,451.1519057,9093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.08288804,449.48981660000004,400.7545659,132.28966029999998,8.0,428.5883806,2511,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59.62782387,442.8891255,411.2012776,112.1026541,13.0,537.6847446,1437,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.5110974,337.0087921,439.5441765,181.0778746,9.0,449.32302089999996,9827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
535.5701831,276.3495132,372.8355,299.8352863,12.0,346.0167263,4471,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.20758892,514.1836377000002,390.5650893,119.6864277,10.0,546.3429143999998,7047,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
424.72617069999995,534.8398024,362.53197620000003,209.1938274,14.0,653.7881271000001,7938,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.16514309,416.1271105,468.6866953,93.29576778,16.0,473.7527973,3561,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54.41013086,730.9266397000001,695.2485467,304.14454739999996,10.0,532.4776509999998,310,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.8651755,482.1400715,449.2341959,106.3960274,12.0,408.2178081,8249,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
366.227438,521.0590213,566.1444173,158.9046989,14.0,642.9410263999998,3189,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.85103977,384.6808801,445.5008976,146.3503753,12.0,428.23802699999993,3937,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12.01643938,172.65009809999995,530.8148579,360.3362264,10.0,352.573129,7583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
373.4398705,502.1445221,497.4586028,30.0394214,13.0,470.1451987,388,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
244.5905449,335.8732648,512.1525393000002,171.3311209,6.0,452.36510130000005,2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.11227361,280.6205367,345.35600919999996,296.1404262000001,6.0,374.87190879999997,7544,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
263.820492,333.1358601,499.3813692,224.71115490000003,12.0,650.502755,2004,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.52516096,392.5632058,430.02786610000004,128.4314459,10.0,492.5252406,4295,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
337.35278860000005,363.90122149999996,456.76072489999996,144.34179719999997,16.0,478.97520499999996,4550,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
173.29591230000003,531.0218807,426.87524019999995,97.99250708,8.0,442.6158221,4598,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
416.07158189999996,357.92766789999996,547.0149403,149.6927265,11.0,503.60002919999994,5469,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.94887681,493.62180060000003,461.0534824,56.79910782,8.0,459.1511813,1678,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.5922517,615.3967051,308.57313710000005,256.4691787,14.0,625.7608692000001,7626,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
92.23095008,297.8693575000001,373.785084,265.87393219999996,8.0,382.0934855,3716,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
727.3012547999997,,276.1093771,285.3683662,12.0,417.5049412,9346,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75.25905626,296.09427469999997,503.6475411,234.47545359999998,12.0,615.7060456,5211,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
151.70891909999997,298.9359386000001,312.7779910000001,275.4361887,7.0,519.6534115000002,1551,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72.27852264,284.6605204,471.4482381,248.9420487,11.0,621.5970766,7844,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
614.6054339,299.6676878,390.5969541,300.0272308000001,13.0,694.715889,8481,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64.6267392,290.7481705,476.5452044,233.683944,12.0,601.3495441,7754,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
207.962008,299.4901659,484.7810046,242.11315019999998,,634.844229,4895,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53.46077055,305.721562,507.61127170000003,256.9920834,12.0,668.0562049,2393,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26.69837443,539.7224969,464.46434589999996,70.0369656,8.0,545.4369572,9912,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
355.39578439999997,68.94505795,317.5194094,511.259854,11.0,294.38115519999997,1902,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
99.0619959,485.76188560000014,464.57217810000003,137.84810769999999,6.0,367.5453046,2384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
204.8892721,405.8949101,529.810124,98.82657007,12.0,495.2798822,6508,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
63.05488772,321.41278969999996,351.52590180000016,253.77768650000002,8.0,397.70061269999997,6219,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143.2009612,404.4207495,439.2110797,192.5102627,9.0,344.3416713,1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
437.68299890000003,120.05161820000001,243.911028,552.3295537,13.0,191.5756147,6432,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119.21021699999999,547.1794102000001,440.89806060000006,104.48003659999999,6.0,427.90879349999994,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
163.42514169999995,312.16022369999996,326.9717247,259.04936519999995,11.0,543.4051612000002,9590,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82.34642368,259.6068999,491.50952,271.4804102,9.0,,8751,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
277.7101786,519.4050394,475.56645639999994,42.14531604,8.0,471.668497,3826,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71.6250474,449.95862120000004,358.29360180000015,177.856885,10.0,404.8778224,2927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
473.2814409,213.33203410000002,624.6023875,340.3207921,9.0,634.5881267000002,6339,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
173.8135034,531.3393938,421.1165097,95.35314399,7.0,456.5550989,593,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
300.7355011,293.8395064,311.2684041,281.3282163,7.0,531.9968884,1054,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38.55815365,418.6531736,409.1291584,122.50497179999999,9.0,511.51746940000004,2155,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,671.7687277000001,638.6735336,225.2942124,5.0,455.02625889999996,6849,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
434.25131150000004,454.70988539999996,429.092959,112.2253907,16.0,425.73334960000005,8490,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
237.4716934,267.0290176,490.1436199,267.0898129,12.0,630.2472315,9018,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
408.1365049,484.6598362,471.5829893,56.38814333,11.0,453.77473,7815,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
316.3088565,327.88139910000007,379.02160719999995,232.0488276,6.0,402.0915013,3302,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
170.6086582,302.88538680000005,385.8707702,242.86189109999998,6.0,415.72517389999996,2195,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
267.5139469,522.3453747,398.95131569999995,103.5262156,11.0,497.25683660000004,8661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
274.5529358,310.6304894,515.324629,244.39204640000003,10.0,653.7264342,1895,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,505.9948491,440.3803821,65.05386118,7.0,474.6708114,4355,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54.40174739999999,402.54695630000003,462.92766090000003,115.6316425,12.0,450.0077739,5448,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.86704457,331.0736796,402.1399042,196.3305129,9.0,479.1920637,6418,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87.75072046,663.5813318,651.7669471,223.9889062,8.0,480.5328031,640,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.9460622,424.090959,411.5046374,129.47561670000002,11.0,443.6943733,8979,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186.2134601,321.6453439,376.98012880000016,234.2042475,7.0,411.0766764,441,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
161.60455980000003,313.9647425,349.30618760000016,249.95176380000004,7.0,571.820207,6323,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
203.3270621,496.9443765,428.7057825,79.85051833,7.0,464.168408,9675,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
230.66684269999996,415.289354,512.8552334999998,103.5610929,12.0,558.1700041,1746,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69.5241705,697.8493235000003,618.3965735,232.2904727,10.0,471.77305779999995,9426,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433.31321349999996,523.7214087,345.8126398,367.17758169999996,15.0,167.6102751,7116,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
77.54014972,298.9474926000001,471.19590189999997,249.32102830000002,14.0,644.600098,1378,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
339.1944153,342.6800994,380.1037953,214.8801244,5.0,416.04276789999994,4977,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
170.5140503,459.3063302,453.3417847,81.18596367,9.0,447.4814615,2860,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
182.65068090000003,487.99554620000004,497.3937317,113.9513058,7.0,386.712752,7911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
172.8718814,301.9396337,428.02864680000016,218.54086099999998,9.0,557.8992535,8131,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.97546947,273.75625160000004,566.8481163,290.1097557,13.0,331.1546092,2407,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.34170898,369.9875953,418.2979006,156.9516243,12.0,467.51378830000004,7926,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
102.0392125,352.66366439999996,421.27980149999996,196.9733655,14.0,395.6273921,6800,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107.3751568,463.4160448,460.2211386,59.58488136,11.0,474.90787980000016,7719,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400.74737910000016,500.4043859,624.584034,124.58571380000001,10.0,499.4949886,8801,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100.38223070000001,457.43406330000005,406.3439024,106.423409,9.0,527.2510254,8455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
88.41608334,394.3914256,485.9740166,122.948154,14.0,438.62940949999995,452,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.3570038,244.42236060000002,213.6858212,390.3159758,11.0,571.0691369,1419,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
196.0566611,378.12612060000004,380.7167704,170.581167,6.0,504.025317,5757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
114.8976047,511.8416921,496.4216289,12.8764896,8.0,496.4259864,3330,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
132.9781959,326.8524132,378.9781514,223.79438599999997,10.0,426.12475020000005,5534,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54.77596563,318.935269,383.39477660000006,251.50937689999998,5.0,370.093296,8051,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
466.34523229999996,628.0136037999997,285.69302700000014,256.8478564,13.0,560.4637075,1859,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
139.97960580000003,,338.8910362,200.1368652,6.0,420.39594869999996,3514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
504.7817773,709.6040212,344.2000591,281.7538351,14.0,394.2750914,3571,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.26282839,298.7666296999999,567.4243652000001,270.8677538,13.0,668.3105038,8240,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
80.00636719,303.5828969,381.9891261,230.7774068,8.0,472.5779884,9010,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
159.2932597,395.6696065,406.13729900000004,140.46319,13.0,494.0949085,5703,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
453.64810070000004,733.9606282000003,325.1703871,425.1345282,12.0,191.07218,4428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415.41446010000004,236.08600890000002,648.9056944,316.6499045,13.0,408.1106019,9450,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,419.7963558999999,466.585995,101.58718809999999,11.0,447.36126409999997,2873,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
102.324977,522.2210808,446.27883169999996,59.76242895,6.0,486.1505393,4107,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103.6165911,299.1712235,383.2973881,248.5783252,6.0,411.45912450000003,163,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
221.97298199999997,510.22741439999993,446.7101165,56.66439200000001,10.0,483.6769601,7492,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
