Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Yearly_IncomeK,Weighted_education_rank,Number_of_valued_Kneset_members,Overall_happiness_score,index_col,Will_vote_only_large_party_int,Most_Important_Issue_Environment,Most_Important_Issue_Social,Most_Important_Issue_Education,Most_Important_Issue_Healthcare,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Other,Most_Important_Issue_Military
428.6799992,260.9751427,547.1625932999998,256.4491423,13.0,419.9439574,3341.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156.99936530000005,485.1630879,427.1400316,77.66103944,6.0,477.5828617,5528.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44.47531217,268.04352650000004,502.0753846,260.5957322,13.0,618.7519382999999,8883.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
246.4706171,485.4854617,414.3842989,111.829716,11.0,570.463929,260.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
250.3682281,453.5567373,402.4752584,111.9480863,12.0,470.60064360000007,2292.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.26025416,484.3160528,463.6362729,49.58255928,7.0,470.16506510000005,1641.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110.2580725,303.5957192,415.1873059,230.437178,9.0,414.364386,869.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35.58945272,274.5189173,518.0186288,271.7194538,13.0,650.5492341,1710.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.488743,327.5712896,385.8491817,221.3961019,8.0,578.5564663,8591.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.46962912,440.5446469,382.8408225,131.7893175,9.0,489.6456623,6722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
604.6668901,269.3934555,562.739899,308.0175863,11.0,305.682836,6493.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
406.6375107,324.3231602,215.9139013,339.7360093000001,11.0,562.0748945,2468.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161.3637938,397.0077805,374.0144816,171.499399,11.0,445.84932360000005,4802.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.316286189,447.3179673,422.23571110000006,125.5145533,15.0,583.2539602,768.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.00664642,468.1942009,445.124476,80.1730431,11.0,450.9613942,9163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79.12227162,473.3360452,393.8660547,109.7224167,9.0,507.9767098,5070.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59.52686056,345.3090109,403.7342668,183.3009062,5.0,520.0705929999998,7649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148.5812072,315.2050873,477.3113501,248.8891003,13.0,665.1721818,3898.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
587.052156,465.8140407,430.1588568,100.6273133,13.0,436.129889,7783.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.39036217,311.4078565,493.4692322,223.28262830000003,13.0,619.3544495,8275.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109.2805382,493.3865884,459.4500733,68.20954351,9.0,554.4472961,8456.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
151.084963,307.166984,439.8949604,216.0149192,12.0,423.415031,8389.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
248.4117151,352.8472599,521.9095442,151.00409969999995,10.0,474.1488669,9343.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
260.872164,501.4041352,441.7904467,68.3951429,10.0,464.1172481,2728.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259.52403030000005,655.1844031,651.7187403,217.0289673,9.0,513.3706831000002,4273.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
333.07658619999995,371.0741318,424.530728,150.6040355,10.0,480.9189883,5976.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46.92040654,352.4909965,405.8160217,195.1117978,8.0,413.7498651,6290.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
284.0523856000001,374.8442447,453.42717810000005,152.9746466,10.0,574.6207188999998,6035.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
120.92245990000002,510.3287252,490.6105843,104.7781878,8.0,392.403389,2502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48.43428698,437.2857347,437.87975020000016,88.33452444,12.0,503.314168,9461.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.3504794,269.7524761,493.2090421,265.760485,10.0,632.5465805,8993.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79.76421258,310.8051339,497.8658005,231.7570284,12.0,633.8359743999998,7819.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27.65566112,397.8996323,426.1678078,128.2789584,10.0,475.920683,7342.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
77.04856791,409.698573,381.4328481,149.1288874,10.0,494.8127227,9447.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
273.3578062,397.8602321,398.6249728,174.17209069999996,11.0,598.1146719999998,4603.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
264.1918562,229.4016358,313.177728,340.128466,9.0,586.955951,9869.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
62.68536323,458.7860323,421.3371602,89.50991035,9.0,488.7932809,973.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.3797397,495.9839627,449.0097183,51.4043206,7.0,494.8748859,844.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150.44484330000003,368.2658085,370.60724060000007,172.930928,7.0,578.303784,7387.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
441.7626407,450.4949171,262.9339244,524.3311719,11.0,34.94935711,4177.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37.97557602,471.3366557,437.9924248,81.15052767,11.0,543.8050392000001,3219.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116.2730637,510.3287252,477.60444800000016,110.3869286,8.0,392.403389,6585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
384.3014151,602.199332,237.523345,317.9690466,10.0,647.5317481000002,3922.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
280.55339530000003,325.30919710000006,328.4331967,249.4815987,12.0,452.1562595,5520.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.2437941,496.9953185,462.5055009,47.12373544,7.0,471.6137204,9599.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
106.4915979,290.7388358,293.0172548,294.6458655,10.0,513.5681377000002,4749.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.34008647,235.7287579,486.316277,297.0265462,9.0,634.9008357000001,6609.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
160.96002769999996,527.1122551,493.7418898,58.99857899,5.0,447.9750636,5481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128.218733,453.7859416,421.2698595,139.0818034,14.0,604.9265163,6222.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
176.7797758,422.4464072,369.5238039,195.5484015,12.0,376.7093685,2701.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53.88034468,397.1571517,481.3306145,140.1425385,10.0,406.647262,6911.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
116.554421,417.9489303,443.9712404,99.3575885,11.0,499.4251445,5599.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
203.1104641,284.8808736000001,483.9505953,253.8253381,13.0,633.7665142999998,9767.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
136.6371243,359.9193752,350.36100580000016,212.3664829,7.0,444.45620610000014,3001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
363.5067215,533.3204468,276.3780309,244.2806235,14.0,407.5014284,4424.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.4959354,291.4513705,364.3434384,269.3583708,7.0,396.7590276,2675.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58.94198228,322.1336933,384.7528684,234.22846260000003,8.0,400.27714260000016,4883.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39.4881625,343.9396899,371.4925215,205.8268332,7.0,461.3258115,9404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.79569977,263.0084717,379.7139553,300.17461160000005,7.0,360.4611865,32.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
139.838464,407.2858998,417.0725724,124.4155535,14.0,502.523357,3712.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
70.6632434,322.6953986,469.7165082,192.7483706,7.0,430.7329603,7454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16.20193541,470.83458780000007,497.2348586,35.64597242,12.0,479.693152,9537.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
309.8589647,443.6214749,422.48359360000006,114.3045871,11.0,562.2752541,1477.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
64.71702734,314.6075921000001,401.5219862,225.6899556,9.0,417.1284613,8070.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.85349024,449.8547058,327.2119157,149.5077595,9.0,515.0768873,8075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98.99785739,242.4576607,401.1767868,299.0637525,6.0,384.4792485,2700.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200.6727528,450.22978550000005,468.94581860000005,90.93472412,12.0,569.4815631,6277.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.96733496,331.9909463,385.35150380000016,218.8807595,8.0,419.1453954,7703.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752.4649698,424.7517421,457.31698880000016,133.9874714,11.0,397.6842988,3366.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103.9786136,705.7082171,671.2149397999998,267.9147214,11.0,512.1602529,8435.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
307.3477835,492.8991487,431.6234961,136.16912219999998,9.0,404.5009693,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
221.9344419,434.1815237,448.4031956,100.0918441,8.0,445.0084079,8874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295.5129809,272.2793942,479.34291669999993,258.7608285,12.0,621.1353662,7538.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
108.59223190000002,325.9187385,406.9193404,223.991467,10.0,392.2999585,6187.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
433.2894872,346.2471995,90.58747428,572.747705,15.0,130.1603136,7173.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
150.0939851,344.5978854,487.1732995,162.8343814,8.0,451.6815706,8177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
103.8833854,266.1425536,377.8275235,266.43052190000003,5.0,537.0108602000001,8971.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.65467764,491.4672509,439.095212,64.86971658,9.0,479.36316100000016,655.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.8914927,338.9924893,409.8435001,202.267985,5.0,446.1370261,9504.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37.38636593,712.5769889999997,658.3781696000002,265.658677,7.0,482.6243908,6478.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
188.9434666,411.2079643,397.7280182,135.863306,16.0,510.7356445,4302.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
159.9452924,309.5020288,499.60016389999987,265.5206551,12.0,684.9637299,255.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
66.74071827,326.4535947,525.982584,257.6411639,11.0,688.6412465,1900.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
107.0269043,332.8665109,408.3117057,219.9953061,8.0,408.34107810000006,7065.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.73323338,386.0023963,463.7168299,119.741967,12.0,494.8797854,7991.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87.36875148,335.1285968,548.9128166,261.226891,15.0,674.765388,7327.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.45019985,438.50360880000005,364.8117271,152.9451406,8.0,463.468633,4249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
476.8938406,132.0977505,698.3881281,420.620767,14.0,452.96899860000013,2789.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
532.3619987,268.458238,16.99219966,579.3033106,10.0,720.6449703,1979.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61.34074347,419.3026821,444.2019879,98.13735047,11.0,502.33758110000014,9744.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
460.120469,139.882675,251.4250041,535.2362995,12.0,191.7730059,4274.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53.3615262,149.2278565,610.9667307999998,394.2993447,14.0,641.8353314,1004.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
163.1935487,314.2539321000001,382.2703827,227.2524585,7.0,442.7128691,3959.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38.06994992,303.7270116,499.9561704,263.7092722,12.0,676.1235146,8634.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
147.4093143,236.7654151,510.9745777,288.7822513000001,8.0,618.2467785,9444.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
481.9992147,405.8373438,619.0351327999998,478.83244339999993,8.0,95.83373963,7980.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
128.6193216,263.7375405,480.0516549,281.1524207,15.0,651.0920165,8990.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111.5473003,418.1255091,338.9368267,181.2544151,10.0,514.4355446999998,9886.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
144.1398174,270.3910432,497.1615219,253.5271539,10.0,607.4601683,3329.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
238.2318991,345.8782373,469.776459,157.05992959999998,9.0,499.0827582,6701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
370.2104005,732.4159291,529.1610063999998,263.7829873,12.0,378.698986,4764.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
472.00250030000007,478.9755887,489.5406516,56.64403439,11.0,448.4527131,5187.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242.6388264,330.69366569999994,409.038498,197.9258842,10.0,452.7133641,1906.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
145.23297209999996,569.9202091,490.9986584,76.32636244,8.0,470.74502080000013,672.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45.79384088,304.7109318,365.4394593,257.3076256,9.0,400.1858983,4849.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
174.3162576,374.2422401,376.5090031,176.76085869999997,15.0,513.3925614,481.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46.93512213,263.10822540000004,477.20756860000006,260.1547369,10.0,605.0870085,7641.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
314.2880949,436.2106006,451.75961669999987,153.46581840000005,8.0,369.0208591,4804.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
575.2190467,433.2081473,404.9071243,149.7158094,11.0,405.6018168,5081.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.844172,350.0933491,346.4931777,214.9495068,13.0,487.0793965,1693.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
437.318401,519.4200571,571.9687454,276.2225065,8.0,234.0258768,6328.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
284.54816380000005,314.0744322,397.8116872,235.7790482,9.0,397.1360533,2170.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
231.7892053,492.37501060000005,481.5489588,32.24470649,13.0,525.3207368,7296.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
255.2282047,679.0206568,606.8368364,211.0287974,8.0,467.2792401,2014.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.9107057,400.4871646,430.6198167,121.4212335,11.0,494.8326319,2792.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
87.54404626,290.3307226,359.11803710000015,285.7411241000001,8.0,366.4370686,5958.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.48973947,423.5908856,411.17931,117.9146657,12.0,513.2815908,6843.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
184.4470351,331.4757633,377.6092497,226.3266998,10.0,411.4344259,9904.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
168.47697580000005,445.7699558,455.5094929,72.55781782,12.0,481.4437609,3996.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60.113658,268.4631608,322.014492,349.4484615,8.0,691.9012202,4062.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149.6575061,345.7705765,425.6902039,183.7783168,10.0,433.1732926,5257.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
75.47924541,456.851417,416.6642082,105.6268801,11.0,548.4807526000002,5319.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
90.17133596,433.7421743,424.6814157,112.9576531,11.0,448.0727162,7551.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
117.2768419,534.0007113,405.132404,115.9799807,8.0,442.5940178,5092.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.61092287,464.4933572,467.8239897,55.58744696,11.0,471.822936,8139.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
412.3514546,397.5856526,469.2649398,438.8562195,13.0,74.36936327,8364.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425.4868383,533.4758198,407.1151393,98.73448416,10.0,499.4798992,9086.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
229.7710237,377.1325164,441.5962801,136.463312,11.0,510.7155257,550.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
184.2483686,354.5239759,432.6237515,160.5713273,8.0,491.0379315,6171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
189.3639653,684.3506179999998,650.223282,237.8435445,7.0,495.8326483,394.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
274.4505801,270.9212938,485.567867,278.63994239999994,16.0,657.9711284,3676.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.29773682,444.7177015,417.3883433,101.2893615,13.0,480.5393627,1649.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.45530232,495.2063145,482.87917460000006,36.52487219,9.0,468.09444860000013,3688.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.9988247,305.7915025,408.9884585,233.5193321,10.0,407.6353031,6471.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
123.3094425,370.363139,432.0332578,183.3676152,13.0,610.4467678,9609.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
608.9386566000002,744.4761258999997,327.1494736,430.963043,11.0,190.026995,4060.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291.4220131,307.4959825,531.8480923000002,251.3114743,14.0,658.383583,9749.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45.00258223,368.8347904,408.3936793,160.6945993,11.0,484.9426413,1118.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.4993997,463.7050329,408.6904058,109.473076,8.0,451.734197,9020.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485.0364681,257.876554,337.9918092,295.1988832,11.0,452.3348801,8042.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55.37004455,574.9297411,398.9621282,130.5330747,7.0,432.4737215,2587.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
299.2466243,279.2436627,493.8876004,253.488418,11.0,624.4413764,1309.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110.9773437,549.4254843,333.71331539999994,212.47971580000004,14.0,377.3073367,2378.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336.3217017,272.6330534,471.5006342,260.6196079,15.0,624.1556998,751.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
202.8918007,304.2371451,516.9933388999998,244.4480781,13.0,673.7417485000002,6549.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
136.3120075,455.563022,495.9824045,79.84514797,13.0,433.7847331,1147.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.57944801,431.48031110000005,461.9551568,107.6196767,8.0,426.2461055,8590.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
762.9037645,568.2088131,333.4291695,208.7117984,15.0,605.6519334,1969.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37.56912157,380.877603,532.3004587,149.6295625,10.0,584.5904302,6303.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.37288097,394.6966184,436.5042344,127.48717240000002,10.0,533.6521127000002,2366.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61.85925258,386.8745951,380.217487,180.5417318,10.0,426.1751448,1547.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
151.7150559,293.5648309,375.4682587,255.9650789,8.0,414.0087912,7354.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
180.698224,341.5428972,376.4643953,201.0041557,12.0,494.2579136,5539.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
129.50216709999998,349.73892060000014,421.2674869,180.29195780000003,7.0,438.94273660000016,9854.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
345.1877023,508.4610556,429.3069529,75.11496421,8.0,476.059209,3491.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
89.23690139,312.72360110000005,507.8343743,242.901855,11.0,654.4910488,4242.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
285.88418019999995,267.3203711,504.9433024,259.9622327,8.0,615.8279607000002,8058.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38.01989927,422.2560028,449.7446039,102.3456284,6.0,543.6450881,3444.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
116.94898,463.3420785,430.7767345,101.6597911,13.0,435.1999272,9334.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
268.4309045,337.5537816000001,364.9123141,240.6221389,6.0,384.8411663,9942.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
192.9559265,499.8629976,481.2432851,52.07626454,5.0,451.4190963,686.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
434.70297580000016,622.3077186,363.3083652,220.6702629,13.0,377.3151033,5003.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
323.7028556,476.9138343,441.672177,74.18672564,7.0,460.3948959,2414.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
278.3768708,290.3265225,482.2941831,260.2591177,10.0,653.1611740000002,3317.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
180.5824893,369.4717983,470.9247047,134.1101692,12.0,489.8731422,727.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
75.96589185,458.8653625,443.4859978,80.10705898,11.0,460.8688096,3498.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
718.8921806,123.5052502,642.8562634,623.3819488,12.0,24.1335844,5638.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
718.5458506,267.19234730000005,154.74780969999995,571.6364735000002,13.0,108.3754607,1948.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
163.0871622,444.4712281,413.8870426,117.6310798,7.0,442.2229717,4572.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
205.444453,336.3022212,380.953703,225.0624557,9.0,401.5920463,2049.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
185.2795465,309.4256028,351.9058225,277.0735544,7.0,363.9144819,7989.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
330.2288795,392.693439,381.9989487,217.0036238,8.0,352.855083,1389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178.5717592,441.4016586,417.3527377,104.9131379,13.0,527.2475857,3968.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
131.5712699,490.2250118,488.6099141,37.89373855,9.0,465.20559,1019.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529.2316015,286.87823060000005,537.0583118,242.1625068,10.0,391.1493105,8868.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152.4592821,380.04055510000006,412.3407274,151.8003267,9.0,531.1275228000002,8960.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
410.7528922,616.1749051,530.6492685,224.05161260000003,16.0,689.1114456,4415.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
270.05494510000005,307.21248,526.5681224,254.9336681,14.0,664.6762949,7052.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
192.7915014,421.2164633,358.0357083,171.2801635,13.0,445.4455442,4496.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
215.8790877,413.0966369,474.5730898,90.9845648,8.0,491.0854749,5587.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
